23:11:34.772 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.4.1.Final
23:11:48.203 [main] INFO  com.toys.acb.UserApplication - Started UserApplication in 14.633 seconds (JVM running for 19.117)
23:12:05.709 [http-nio-12358-exec-7] ERROR c.t.acb.service.impl.AuthServiceImpl - error at login: username=Tom, err:Cannot pass null or empty values to constructor
23:14:02.075 [main] INFO  com.toys.acb.UserApplication - Starting UserApplication using Java 15.0.2 on DESKTOP-2D7JFDC with PID 3032 (F:\Program\java_work\ACB\acb_user\target\classes started by CKD in F:\Program\java_work\ACB)
23:14:02.078 [main] INFO  com.toys.acb.UserApplication - No active profile set, falling back to default profiles: default
23:14:02.079 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.4.1.Final
23:14:03.256 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
23:14:03.270 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
23:14:03.297 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
23:14:03.698 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@1f736d00' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:14:03.706 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:14:04.201 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 12358 (http)
23:14:04.212 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-12358"]
23:14:04.213 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
23:14:04.213 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.46]
23:14:04.431 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:14:04.431 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2269 ms
23:14:05.926 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
23:14:06.411 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 5ecffd46-4360-4ea8-b5ac-b2d36a34f979

23:14:06.531 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/css/**'] with []
23:14:06.531 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/js/**'] with []
23:14:06.619 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@71468613, org.springframework.security.web.context.SecurityContextPersistenceFilter@5d58dc61, org.springframework.security.web.header.HeaderWriterFilter@11adab6d, org.springframework.security.web.authentication.logout.LogoutFilter@4392362c, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7a730479, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@17df689e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@846b47, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@13f4048e, org.springframework.security.web.session.SessionManagementFilter@29519337, org.springframework.security.web.access.ExceptionTranslationFilter@12be4f83, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5788722f]
23:14:07.142 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:14:07.490 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:14:07.689 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-12358"]
23:14:07.722 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 12358 (http) with context path ''
23:14:07.723 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
23:14:07.748 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
23:14:07.789 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
23:14:08.059 [main] INFO  com.toys.acb.UserApplication - Started UserApplication in 6.698 seconds (JVM running for 9.378)
23:14:19.636 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 5.4.1.Final
23:14:19.637 [main] INFO  com.toys.acb.UserApplication - Starting UserApplication using Java 15.0.2 on DESKTOP-2D7JFDC with PID 4912 (F:\Program\java_work\ACB\acb_user\target\classes started by CKD in F:\Program\java_work\ACB)
23:14:19.641 [main] INFO  com.toys.acb.UserApplication - No active profile set, falling back to default profiles: default
23:14:21.866 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
23:14:21.869 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
23:14:21.903 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 17 ms. Found 0 Redis repository interfaces.
23:14:22.375 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@64b0d1fa' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:14:22.381 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
23:14:22.700 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 12358 (http)
23:14:22.712 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-12358"]
23:14:22.712 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
23:14:22.713 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.46]
23:14:22.867 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
23:14:22.867 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3152 ms
23:14:23.611 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
23:14:23.825 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 64e327f5-70bc-4351-bcee-67ba38ad3254

23:14:23.878 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/css/**'] with []
23:14:23.878 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure Ant [pattern='/js/**'] with []
23:14:23.929 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2acb1264, org.springframework.security.web.context.SecurityContextPersistenceFilter@78f5cbc5, org.springframework.security.web.header.HeaderWriterFilter@1f5d7fd5, org.springframework.security.web.authentication.logout.LogoutFilter@713e7d9a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@56299b0e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@42b43a6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@12be4f83, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@30a01dd8, org.springframework.security.web.session.SessionManagementFilter@37c87fcc, org.springframework.security.web.access.ExceptionTranslationFilter@d13379e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4a890fdd]
23:14:24.404 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
23:14:24.697 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
23:14:24.866 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-12358"]
23:14:24.898 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 12358 (http) with context path ''
23:14:24.899 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
23:14:24.924 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
23:14:24.980 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
23:14:25.253 [main] INFO  com.toys.acb.UserApplication - Started UserApplication in 6.876 seconds (JVM running for 9.316)
23:14:32.898 [http-nio-12358-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
23:14:32.899 [http-nio-12358-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
23:14:32.904 [http-nio-12358-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
23:14:33.370 [http-nio-12358-exec-1] INFO  c.t.acb.service.impl.AuthServiceImpl - login success：username=Tom
23:14:33.546 [http-nio-12358-exec-1] INFO  com.toys.acb.component.SessionUtil - 用户登录成功：username=Tom, sessionId=0021DCC98016FD3C80D6F58A00CD8C46
23:14:33.547 [http-nio-12358-exec-1] INFO  c.toys.acb.controller.AuthController - 用户登录成功：Tom
23:14:43.242 [http-nio-12358-exec-2] INFO  c.t.acb.service.impl.UserServiceImpl - getCurrentBillList: page=1, size=4, userId=1
23:14:46.945 [http-nio-12358-exec-3] INFO  c.t.acb.service.impl.AuthServiceImpl - login success：username=Tom
23:14:47.057 [http-nio-12358-exec-3] INFO  com.toys.acb.component.SessionUtil - 用户被挤占下线：sessionId=0021DCC98016FD3C80D6F58A00CD8C46
23:14:47.057 [http-nio-12358-exec-3] INFO  com.toys.acb.component.SessionUtil - 用户登录成功：username=Tom, sessionId=A72D0FD0CBECAE4D53495E729526B08B
23:14:47.058 [http-nio-12358-exec-3] INFO  c.toys.acb.controller.AuthController - 用户登录成功：Tom
23:14:56.575 [http-nio-12358-exec-8] INFO  c.t.acb.service.impl.UserServiceImpl - getCurrentBillList: page=1, size=4, userId=1
23:17:32.051 [http-nio-12358-exec-2] INFO  c.t.acb.service.impl.AuthServiceImpl - login success：username=Tom
23:17:32.191 [http-nio-12358-exec-2] INFO  com.toys.acb.component.SessionUtil - 用户被挤占下线：sessionId=A72D0FD0CBECAE4D53495E729526B08B
23:17:32.191 [http-nio-12358-exec-2] INFO  com.toys.acb.component.SessionUtil - 用户登录成功：username=Tom, sessionId=F9E31D6557E9CE60CDAF7212DF796F05
23:17:32.191 [http-nio-12358-exec-2] INFO  c.toys.acb.controller.AuthController - 用户登录成功：Tom
23:17:38.091 [http-nio-12358-exec-5] INFO  c.t.acb.service.impl.AuthServiceImpl - login success：username=Tom
23:17:38.204 [http-nio-12358-exec-5] INFO  com.toys.acb.component.SessionUtil - 用户被挤占下线：sessionId=F9E31D6557E9CE60CDAF7212DF796F05
23:17:38.204 [http-nio-12358-exec-5] INFO  com.toys.acb.component.SessionUtil - 用户登录成功：username=Tom, sessionId=F9E31D6557E9CE60CDAF7212DF796F05
23:17:38.204 [http-nio-12358-exec-5] INFO  c.toys.acb.controller.AuthController - 用户登录成功：Tom
23:17:39.961 [http-nio-12358-exec-6] INFO  c.t.acb.service.impl.UserServiceImpl - getCurrentBillList: page=1, size=4, userId=1
